condition,seed_index,time_index,zone,E_r_m,E_d_m,azimuth_abs_error_deg,elevation_abs_error_deg,direct_snapshot_nrmse,true_path_count,model_path_count
D4,2,20,Z1-east,0.061754663411535626,0.047386492135444935,3.6481450496811476,3.5167003255254174,1.2698776946626479e-05,57,58
D4,2,21,Z1-east,0.09749828266805904,0.013155711716065943,10.879627644177248,8.698884581683155,0.004165158328900103,55,58
D4,2,22,Z1-east,0.0786606241416082,0.052639602342926306,7.833879183766754,5.021610768687947,0.004951604176868551,46,50
D4,2,23,Z1-east,0.07615381025068081,0.06934086084939606,4.417661264483485,0.46686214209060495,9.68799007599256e-05,46,47
D4,2,24,Z1-east,0.020658685334794355,0.011605653926759718,2.184502025388383,1.642724676954097,5.423076986369755e-05,46,46
D4,2,25,Z1-east,0.023206844858971887,0.010392225152931256,3.3206376110917404,0.4960127262814913,0.001097418101506385,47,47
D4,2,26,Z1-east,0.05510771773614229,0.0172484275113452,8.090491690372914,2.7500423176132913,0.0016126593874831643,47,47
D4,2,27,Z1-east,0.04479450943655378,0.021627774930342736,5.968153495344922,2.227789974621211,0.11363324352504077,49,49
D4,2,28,Z1-east,0.028221891616399614,0.018339366237183297,2.8295823268371976,1.5758152783398869,0.09889554427395761,47,47
D4,2,29,Z1-east,0.027870476960613084,0.014384201911860517,3.2994320259585947,1.6511705542232018,0.30641478347571555,45,49
D4,2,30,Z1-east,0.07898360358616219,0.019998803298544976,5.73289047864921,9.51316870730119,0.22982592788742157,48,46
D4,2,31,Z1-east,0.04742950153303371,0.005748096254758417,6.2348905434760695,2.8538777834065066,0.28840882506728727,47,47
D4,2,32,Z2-north,0.04287371188589038,0.03719622271709189,3.24685255720172,0.24878009578183824,0.043866495607659955,58,54
D4,2,33,Z2-north,0.05863759588242325,0.02480105897843332,7.224382423631766,1.9371245267591886,0.0012017445151303948,61,62
D4,2,34,Z2-north,0.04550554515196843,0.038961877758733054,3.54752797112954,0.6074551379230342,0.00649321082605418,58,61
D4,2,35,Z2-north,0.13000653525386652,0.0540968726757855,15.945429585390798,3.003707008673251,0.035228316676483226,59,51
D4,2,36,Z2-north,0.041772345996931345,0.01431616708764677,3.2652669703517745,4.618529325634906,0.003621420227801237,63,65
D4,2,37,Z2-north,0.08338305666586925,0.07266693786847006,6.631907206575903,0.5621646430026583,0.002003650878631532,62,62
D4,2,38,Z2-north,0.06339490749073809,0.004696043763585345,8.288168482589128,3.8897665646032222,0.0,62,62
D4,2,39,Z2-north,0.0577950238958994,0.05090769564431746,1.2622951195660619,3.4669596471242192,0.0013589365786021148,62,63
D4,2,40,Z2-north,0.07386988871403645,0.04268304239358056,7.745008359644487,2.1659843533318166,0.014399722719416808,62,62
D4,2,41,Z2-north,0.0230770195056297,0.01842420098225156,1.2680092320971994,1.3307914404506778,0.0,62,62
D4,2,42,Z2-north,0.052397229998121866,0.014668953237836957,5.952548986466127,2.4308193053490226,0.002485729627263315,62,58
D4,2,43,Z2-north,0.018393009159834914,0.008539775339287181,1.8041971293505412,0.8921928758227602,0.0025286660066829525,62,63
D4,2,44,Z2-north,0.11362023145257777,0.0797931868592181,8.653520357719628,2.421102525697248,0.0,63,63
D4,2,45,Z2-north,0.06309365551020596,0.050148335122797316,4.45992820424911,1.4305815559994377,0.0,63,63
D4,2,46,Z2-north,0.057754062669043815,0.05715805257566853,0.9479059399342589,0.29535405666301207,8.709311192896471e-05,64,64
D4,2,47,Z2-north,0.06573175706107985,0.03007080779998994,6.0997083183504515,1.666757101983567,0.0,62,62
D4,2,48,Z3-west,0.03816509219605587,0.01969112246612309,0.0033535785195795142,3.6894194644876137,0.036465033652660454,49,48
D4,2,49,Z3-west,0.02905267698151429,0.012465373193354612,2.8668394972999067,0.332939466212423,0.061447000530250456,48,50
D4,2,50,Z3-west,0.024523188023681378,0.019841614280423747,0.4727777223409362,1.5247298696090168,0.08992336241553492,48,50
D4,2,51,Z3-west,0.059217457540572636,0.006938187610086133,3.683871615376063,5.765688070992209,0.10434845370032765,49,46
D4,2,52,Z3-west,0.0528028789819103,0.0061830180582177485,5.99404844125479,1.8338834922514151,0.5990836315789331,45,48
D4,2,53,Z3-west,0.054706036219322136,0.014125789593078975,2.0728068305440956,6.019448599140306,0.4219669819327105,45,45
D4,2,54,Z3-west,0.08120906814245651,0.07647456004519665,1.3554068722806392,3.5072964534933315,0.29266537821794275,41,41
D4,2,55,Z3-west,0.05460239220699616,0.04514375446970731,3.590402990805188,2.118548140327743,0.08609133936967887,41,41
D4,2,56,Z3-west,0.03656972707888307,0.035142938242008204,1.3817169406403877,0.0523377238544227,0.16661727556255532,42,42
D4,2,57,Z3-west,0.06473048466974547,0.03768754242123945,5.864038643761603,4.372920403204322,0.05353170652199325,43,41
D4,2,58,Z3-west,0.06042152655068071,0.026615263302543435,0.8410712605890183,7.403685815649429,0.3069634269983391,42,42
D4,2,59,Z3-west,0.06269372512888849,0.057398939083385836,2.190644127481704,2.2769019267542316,1.0031291397631985,40,40
D4,2,60,Z3-west,0.06210921485878423,0.003936466979955144,8.127395899182034,1.4048582874627384,0.38683433572484155,42,42
D4,2,61,Z3-west,0.024475735156145286,0.00955814302064767,2.3900061061989675,1.7874212897046662,0.09160478722033116,42,42
D4,2,62,Z3-west,0.09957269007057223,0.0002572722785814108,13.165483002254973,2.864101014930564,0.5111903540880448,42,45
D4,2,63,Z3-west,0.06408184262744901,0.06141315613121501,2.704561915703181,0.21742986370471795,0.20911199919868914,41,41
D4,2,64,Z4-center,0.11786277343370286,0.10165261286206001,7.1156450114815755,2.3120701688572547,0.029366311932268196,52,63
D4,2,65,Z4-center,0.01823648010990384,0.0077204967983008355,2.300762312004565,0.5279879995292474,0.08910185697513107,51,55
D4,2,66,Z4-center,0.05366890043890221,0.04865704841716034,3.123326908609158,0.6286948771092848,0.08917649854728328,55,56
D4,2,67,Z4-center,0.018612111621421984,0.0006416759473437117,2.872742048750382,0.27146438796072037,0.2219690815665707,57,58
D4,2,68,Z4-center,0.05677956602135313,0.039014420123644145,6.1155462138803784,3.419713344476315,0.19004125384031584,57,63
D4,2,69,Z4-center,0.05489973534363374,0.030251030154581138,7.485876608109891,2.527816048508221,0.037905862876154856,62,62
D4,2,70,Z4-center,0.013126848256476484,0.009417343697753655,1.3309740393216885,0.7140140116977012,0.008584658962359779,60,62
D4,2,71,Z4-center,0.024227258190552665,0.014403259131766988,1.2611351239207238,3.0803927032279246,0.05642174919441801,62,60
D4,2,72,Z4-center,0.06651727201992721,0.021466122442937885,10.60423123376836,1.736274319153266,0.06256972061003373,62,61
D4,2,73,Z4-center,0.024708873045388366,0.009832953174006787,3.5935162033839276,0.7955161422665213,0.12119449031888033,66,66
D4,2,74,Z4-center,0.03644311463921812,0.017380722822095407,4.813563053604923,0.009903501409909143,0.0001891679659963881,61,61
D4,2,75,Z4-center,0.028070373052419845,0.012452709478312729,3.7417619452420467,0.2849372068571747,0.04408014640249517,55,58
D4,2,76,Z4-center,0.08601455982226959,0.03610246394420713,9.87131151381439,3.5531096187791396,0.00044750573739327356,55,59
D4,2,77,Z4-center,0.057619327014796606,0.02003320293784361,6.97792800450901,1.265427383330806,0.0009142013135832851,54,56
D4,2,78,Z4-center,0.059096159294794746,0.04824978330967322,2.7531285439889075,3.7861108667158407,0.007078553703980963,58,58
D4,2,79,Z4-center,0.07575212526220836,0.06473881056718905,3.235615047673008,4.263345543103018,0.023867697476761665,61,58
D4,3,0,Z0-south,0.042807609262254256,0.02419374264901858,4.329004547094996,0.21560885086062453,0.0003357267478828866,61,61
D4,3,1,Z0-south,0.05498092071020433,0.01491096456633817,6.438308370232505,0.30262852129800166,0.0,62,62
D4,3,2,Z0-south,0.04820817036042719,0.039970049538208985,3.169825638149291,0.014790621437848595,0.0,61,61
D4,3,3,Z0-south,0.10206843051439982,0.0013046210636019628,5.519803206968845,11.23372017727022,0.0,61,61
D4,3,4,Z0-south,0.07157106642980929,0.024210691471894197,8.041130546981151,0.49981617324217664,0.00026433709287861497,58,59
D4,3,5,Z0-south,0.04746818100465079,0.03801156428236907,1.142592576568262,3.462537982088657,3.70166168482587e-05,59,60
D4,3,6,Z0-south,0.02270696723501098,0.010176508464889489,1.14956031511241,2.1927996949987216,0.0001520527909386753,61,62
D4,3,7,Z0-south,0.0441132843174642,0.01528437673059213,1.202398238440793,4.873688949487544,0.0,61,61
D4,3,8,Z0-south,0.0904795582803358,0.008896902160816511,10.476778204099418,3.8912625230924527,0.002102816987260584,62,62
D4,3,9,Z0-south,0.043426156585925295,0.043249352407509434,0.45753920974715356,0.2011899371792909,0.0015869288059954536,63,62
D4,3,10,Z0-south,0.01967336223674397,0.011637979972250023,1.8742591721568544,0.16839230535443095,0.0001438967509657992,63,63
D4,3,11,Z0-south,0.07040901790503694,0.06736336364436346,2.0889205886319075,1.5620074328340685,0.0013789942984292235,63,63
D4,3,12,Z0-south,0.08132812712104766,0.07878742160252233,2.462365963636188,0.707708211246902,0.002243032465316436,62,63
D4,3,13,Z0-south,0.11425300962310832,0.025116891879707726,12.132704639031545,3.148432621575533,0.07809552803614797,64,66
D4,3,14,Z0-south,0.05022316546412076,0.01611628929372877,5.530677146572117,0.336961354842398,0.1311630210076645,66,59
D4,3,15,Z0-south,0.059997033873704246,0.035928142323985945,2.101797392041135,4.908020389280403,0.00126942429591097,60,61
D4,3,16,Z1-east,0.050699547234642664,0.016763242570470238,4.943023438103097,2.387541125888227,0.0,58,58
D4,3,17,Z1-east,0.0530069977263858,0.023884088418717142,3.6691918412277857,4.49371290074728,0.004093172231986067,59,59
D4,3,18,Z1-east,0.06866462069460293,0.026807368196670456,5.188840569228546,6.172341751734013,0.0024854217095048505,59,59
D4,3,19,Z1-east,0.04173140324404291,0.03922325396175874,0.7486692625462865,1.7696566595827967,0.0,58,58
D4,3,20,Z1-east,0.02653027302992523,0.010879383039705481,2.803613044629344,1.7615165737742284,1.2698776946626479e-05,57,58
D4,3,21,Z1-east,0.0437800408742999,0.01145692303413004,0.5513514785172617,6.038580373753923,0.0002608373719289154,55,50
D4,3,22,Z1-east,0.028498910797734464,0.01994810477809955,2.5587489413162245,1.4487341312383233,8.644994931323681e-05,46,46
D4,3,23,Z1-east,0.06454384136129493,0.008317358641757033,8.921429207620804,4.380850165523089,0.00013600840367124537,46,47
D4,3,24,Z1-east,0.06311384221413138,0.05822184643678707,3.35694726207268,1.1920325446123696,4.1079785351943116e-05,46,46
D4,3,25,Z1-east,0.0764016249925034,0.02581397186716805,10.718908701769777,2.808201425988118,0.0010822772791412596,47,49
D4,3,26,Z1-east,0.034359187027224486,0.0342912243373481,0.3286732122226965,0.012475928729468233,3.1622722792135676e-05,47,50
D4,3,27,Z1-east,0.09628436115775132,0.09149499853954107,4.181742175262116,3.5210063007325374,0.10918052326940171,49,44
D4,3,28,Z1-east,0.03731958389514137,0.00874885586926738,4.53871823081019,3.2049003216583607,0.03211378111106809,47,47
D4,3,29,Z1-east,0.07267233414043203,0.055418368857889644,6.828793090159564,3.6250723338352464,0.07052474654426179,45,43
D4,3,30,Z1-east,0.06445156882942044,0.03623611863850851,5.399350890375445,5.341547765932879,0.05126581045253051,48,47
D4,3,31,Z1-east,0.046595146217462545,0.0397235264207661,3.4014819768086397,0.0727044686715057,0.0436704473308969,47,47
D4,3,32,Z2-north,0.08262455698910287,0.04860730607674135,1.7440001545109851,10.238260548475987,0.039372980230688644,58,53
D4,3,33,Z2-north,0.06084794582355988,0.04818808769316957,4.513298539298319,2.343071894925342,0.008797476786237164,61,64
D4,3,34,Z2-north,0.0037701976352273654,0.002928042393105401,0.34250454767939686,0.05149753721323802,0.0,58,58
D4,3,35,Z2-north,0.03577110606200553,0.0011588067720729733,5.2123525417517556,0.41834124489065116,0.0022337056069674914,59,65
D4,3,36,Z2-north,0.08860907113933057,0.0839376125828677,2.717492798000336,2.6268971233102585,0.0029119177982267455,63,66
D4,3,37,Z2-north,0.05039111195508941,0.03825885696267495,4.560580767639209,0.5432679767119737,0.0016090790968388763,62,66
D4,3,38,Z2-north,0.040577920604535155,0.03783639352783841,1.4938582877294948,1.674969162316005,0.001015790686911875,62,58
D4,3,39,Z2-north,0.056092842175284964,0.03478733335142209,6.59774252619556,0.4333608610959505,0.0013589365786021148,62,63
D4,3,40,Z2-north,0.05987847188435731,0.03922056822215475,5.480414073230662,3.758315189704724,0.015001813216845454,62,62
D4,3,41,Z2-north,0.04135019097408662,0.029712351578436436,1.3420534084145288,3.793954591154511,0.00019090098912913527,62,59
D4,3,42,Z2-north,0.0324406881937246,0.021655115322957164,0.2811966805239763,3.202317777502208,0.0,62,62
D4,3,43,Z2-north,0.0591025523982797,0.0498710996455245,1.1511597930444282,3.574395686342784,0.0025286660066829525,62,63
D4,3,44,Z2-north,0.08582949464027748,0.07247488777136668,2.669743219283788,4.3887775131594084,0.0,63,63
D4,3,45,Z2-north,0.06555034990681656,0.04451708562747525,4.851993624973318,3.2801090737121195,0.004090175868114489,63,59
D4,3,46,Z2-north,0.08682913401233575,0.08156803462924694,2.45664007060725,2.7315100360737956,9.530190185802267e-05,64,63
D4,3,47,Z2-north,0.03694002637795376,0.035371058726753335,0.7308249293087954,0.9865535901197969,0.0,62,62
D4,3,48,Z3-west,0.08480257900650141,0.05659020696258238,7.214824495852213,1.695822468532396,7.93073558828873,49,62
D4,3,49,Z3-west,0.07352036214067319,0.058295872742641086,5.190229749312039,1.0579371310008343,0.5448459776046501,48,41
D4,3,50,Z3-west,0.05850648867666868,0.0509978322360044,2.5763478810513902,1.7006495705843752,10.299168743269767,48,56
D4,3,51,Z3-west,0.06362700246249514,0.061080688022940144,1.4110545005394215,1.3357371807407548,0.03977152754535297,49,50
D4,3,52,Z3-west,0.029840789907326828,0.02468791475657861,1.3160424552762038,1.5630888730241246,1.0421542150642156,45,40
D4,3,53,Z3-west,0.0747160170646942,0.07128510939550048,2.242640238531635,1.952184115662463,0.9143053529685263,45,40
D4,3,54,Z3-west,0.03376151710952645,0.0034025459914993617,0.9858844004578486,4.117942594474312,0.2415221059727751,41,41
D4,3,55,Z3-west,0.031948578998147084,0.03090676001602627,0.43181453738606024,0.9088595412688587,0.009158603494466927,41,41
D4,3,56,Z3-west,0.05926561969817683,0.05265858014921182,2.450273463947724,2.3035326774947107,0.43825569674048964,42,42
D4,3,57,Z3-west,0.05982515876147522,0.002348526645488014,7.558335599616612,2.500630964344375,0.09953005741767022,43,41
D4,3,58,Z3-west,0.03944316150051571,0.03506894766204943,0.05840238135363052,2.504042360557668,0.19589405030980964,42,41
D4,3,59,Z3-west,0.053821102359457085,0.013210482445309424,7.004249292550497,0.9673740966334745,0.08807259597327,40,40
D4,3,60,Z3-west,0.08459013859254577,0.07420447199511598,3.331353672816306,4.94758650962847,0.1363941720136155,42,42
D4,3,61,Z3-west,0.07662367955417783,0.07016427159400268,3.522999081588523,1.478553635155853,0.4555146191942617,42,42
D4,3,62,Z3-west,0.04695216488624908,0.01490326124422231,4.6569279654957825,3.635659980536184,0.0828370663220281,42,42
D4,3,63,Z3-west,0.07392044038669254,0.005906421957539931,9.295910146208286,3.792074604028431,0.4937231147532805,41,42
D4,3,64,Z4-center,0.05094598828981614,0.023542881085543033,6.155265613591723,0.011442894121621805,0.02679679102130578,52,60
D4,3,65,Z4-center,0.09438882829721448,0.07374957948268279,9.395277812827885,0.742066715626077,0.07150913193817729,51,53
D4,3,66,Z4-center,0.03831706928929789,0.013894884792996554,4.822155779010615,2.0611981821423804,0.04662023591996544,55,59
D4,3,67,Z4-center,0.053915272003418946,0.05072229534386635,2.6253295057260573,0.40283501418713374,0.1463225083701168,57,57
D4,3,68,Z4-center,0.025067080446793514,0.00946533049646403,0.0032090501786115055,3.6698606419543065,0.07558379924964072,57,61
D4,3,69,Z4-center,0.017722970630278733,0.012152537690131526,0.8097992540782286,1.92338118381949,0.06666222985542637,62,62
D4,3,70,Z4-center,0.0790170849295934,0.06537794317811729,6.809995699833735,0.20641455843748746,0.09121791359668688,60,62
D4,3,71,Z4-center,0.01040409209643367,0.0012023517470546308,0.12725647905389792,1.7192004790253668,0.015521600086955474,62,62
D4,3,72,Z4-center,0.03083293200656091,0.02663390943745625,2.5302829310388972,0.8338155607216948,0.06897185391342071,62,59
D4,3,73,Z4-center,0.054158489615443395,0.04164089777706492,2.757391797378432,4.452993234582888,0.040932582535505364,66,65
D4,3,74,Z4-center,0.07037755829790844,0.0034249113036989853,10.86921626016948,0.04336536916360023,0.09816104033882966,61,68
D4,3,75,Z4-center,0.05193321374047565,0.00870872797937322,6.6649821013826624,3.6850589613733358,0.0006251385460044711,55,56
D4,3,76,Z4-center,0.05369089305604398,0.04634087001751103,3.6528227208015664,1.7161131580282443,3.865177897494119e-05,55,54
D4,3,77,Z4-center,0.059458698725870014,0.016961987030673087,7.483878448061773,0.5436203428707274,0.060316235707022436,54,59
D4,3,78,Z4-center,0.06835061514345614,0.031894529495210655,7.294344664279151,2.0052731188882644,0.007002598994553375,58,63
D4,3,79,Z4-center,0.03378131878041296,0.015690269078362518,2.3913589625125837,2.8301417641586175,0.03606607348752699,61,63
D4,4,0,Z0-south,0.05083626825021115,0.04287249034043761,3.3714509038608753,1.3055214344297819,0.029976914137532923,61,59
D4,4,1,Z0-south,0.05481775071212522,0.044041862243793306,3.7691184301321528,0.8254952577099338,5.1274741463301467e-05,62,63
D4,4,2,Z0-south,0.03209711965170955,0.026360878289169387,1.5187082231899467,1.7391647813092515,0.0,61,61
D4,4,3,Z0-south,0.029721648167124685,0.008072093645966005,2.814602810352511,2.1230900039716847,0.0,61,61
D4,4,4,Z0-south,0.04509171158261167,0.0009078764286033492,4.105794001676827,3.69768601163779,0.0,58,58
D4,4,5,Z0-south,0.08911734598859597,0.005822180146486389,10.561018236742143,3.1445909595579273,3.70166168482587e-05,59,60
D4,4,6,Z0-south,0.07245117183870582,0.03716862270880267,7.347663769927578,0.8846461016359708,0.0,61,61
D4,4,7,Z0-south,0.12224959405394899,0.07924849483826385,10.644074604474383,0.009308138487855278,0.0036321870883994347,61,62
D4,4,8,Z0-south,0.08171773368348884,0.0578579694083417,7.574645496191181,0.37470250874799316,0.00014972477985966508,62,63
D4,4,9,Z0-south,0.0813041283096179,0.016999160117588896,9.627076095215614,2.241784898896601,0.0015869288059954536,63,62
D4,4,10,Z0-south,0.09470589505906285,0.005919870694388818,10.86750458664119,3.1635235687144947,0.03787588233984109,63,65
D4,4,11,Z0-south,0.03314911227114022,0.008927170567384901,1.0535750654119056,3.654347821964233,9.690103768044705e-05,63,63
D4,4,12,Z0-south,0.049835955678994605,0.009253796943175796,5.572487573823679,0.9162457428850717,0.002138476219260001,62,64
D4,4,13,Z0-south,0.03828929787585961,0.02811867914372529,2.332169088195627,2.01210135547856,0.01417459534828019,64,65
D4,4,14,Z0-south,0.061832043337368164,0.060248726040102896,0.9454663269456773,1.169834688522359,0.24010716240547425,66,64
D4,4,15,Z0-south,0.05596219499420024,0.02755345676870713,5.196027473579903,2.497640559587195,0.034086989857976785,60,58
D4,4,16,Z1-east,0.06359244692458506,0.04673319860284253,4.552256302209855,1.5442406402530795,0.0,58,58
D4,4,17,Z1-east,0.09509614482775235,0.01944581723183042,9.593163446478002,5.22055415087217,0.0052455250878231515,59,63
D4,4,18,Z1-east,0.12128703649528584,0.07111257178113528,11.323471140205271,0.006767883264675367,0.004442399882247124,59,58
D4,4,19,Z1-east,0.04068413054718199,0.030014121454894738,3.048327668376544,1.5655874691659895,0.0,58,58
D4,4,20,Z1-east,0.04658436383263628,0.0382028988902241,0.25285669012095013,3.4341893690174614,1.2698776946626479e-05,57,58
D4,4,21,Z1-east,0.045999123196042914,0.030945977502240152,0.7653853873493688,4.576421101355518,0.004212227650919266,55,58
D4,4,22,Z1-east,0.0958613855153209,0.07520924415824914,8.058604605384602,0.29070581116002625,0.004419188800695879,46,58
D4,4,23,Z1-east,0.05374023246931775,0.05210205590375738,1.454193036266929,1.2114670011454653,7.208903808177937e-05,46,46
D4,4,24,Z1-east,0.08541642625384446,0.07512425050557553,6.85610174546386,2.1475612508289,5.680240621391744e-05,46,46
D4,4,25,Z1-east,0.05835464585603179,0.007010300166990002,9.31856274694033,0.596326386858538,0.07140911672156551,47,55
D4,4,26,Z1-east,0.07880056514550503,0.012544761696296869,7.770025332235889,9.461864184237687,0.08111240591975938,47,50
D4,4,27,Z1-east,0.02432229365440245,0.014409765197153979,2.0063374207188076,2.4241042233563728,0.11588469413438626,49,49
D4,4,28,Z1-east,0.07475275973148147,0.02754272250888018,10.07940212024198,2.4911446474127903,0.09777116195913509,47,48
D4,4,29,Z1-east,0.08642682372093126,0.07811533835463674,4.555491273309542,2.314256011718919,0.06772321606294114,45,45
D4,4,30,Z1-east,0.06467751203082102,0.06410961827575662,0.5111746714393632,1.0610771461586144,0.2949586098430554,48,46
D4,4,31,Z1-east,0.07570167709446872,0.062019644963691334,2.8864776571926996,5.16382928743878,0.2958206649904126,47,50
D4,4,32,Z2-north,0.027836449883998374,0.00045315011049035236,3.918560292566383,0.9980379171902519,0.01942754968906449,58,65
D4,4,33,Z2-north,0.024399621750091662,0.0018662583510174469,1.7212881084599019,3.0690831183724914,0.003006693072740083,61,62
D4,4,34,Z2-north,0.057869545033977975,0.03916654948774734,4.8462391758403385,3.384381494542338,0.004543084856366265,58,62
D4,4,35,Z2-north,0.06917918512324858,0.06845771568317577,0.5840402206661679,1.2080830768221777,0.002477015189523629,59,63
D4,4,36,Z2-north,0.04345536904314679,0.008252758645156344,6.220304927772531,1.181025837484671,0.0035563854186520583,63,61
D4,4,37,Z2-north,0.05914654335166299,0.038637940881335764,5.0776429125440075,4.694049735763108,0.0020788887956307463,62,62
D4,4,38,Z2-north,0.042786542540962744,0.03040904173349679,4.369944823483394,1.3412405515475747,0.0063213348066404485,62,62
D4,4,39,Z2-north,0.01342885997686996,0.0059338196027906576,1.4551973399849203,0.9080806443079963,0.0,62,62
D4,4,40,Z2-north,0.02412445837682277,0.005029346156408598,2.876139678693903,1.5693110310351357,0.0002779111368622933,62,59
D4,4,41,Z2-north,0.03960470952548028,0.023555559077562904,3.1573199806951493,2.7575930048876702,0.001811761701607089,62,63
D4,4,42,Z2-north,0.02844887582353024,0.0027832493488256227,2.056269296327258,3.036913004798765,0.00015484215089819848,62,59
D4,4,43,Z2-north,0.08057459070641583,0.014976281592564922,8.236469669159078,5.1629056299016245,0.0025286660066829525,62,63
D4,4,44,Z2-north,0.03355603755004862,0.017491978740680314,2.6465212417675446,2.2869471926442007,0.0,63,63
D4,4,45,Z2-north,0.059387393186515695,0.03399016192690807,1.0771420899301063,5.752329232922195,0.0030683414136865312,63,62
D4,4,46,Z2-north,0.02623502184733828,0.0040783395729117045,1.8642811298343247,2.2740406265316295,7.690209105565165e-07,64,64
D4,4,47,Z2-north,0.04244856593751161,0.03807470981263472,2.0453388260505676,0.7229192026030768,0.0,62,62
D4,4,48,Z3-west,0.04545217621323602,0.017467509769464207,1.11501907776983,4.430697141633134,7.932901666358981,49,62
D4,4,49,Z3-west,0.10197176093828969,0.016351840274707374,10.277879271143718,4.083542214871267,9.562445571997277,48,62
D4,4,50,Z3-west,0.038802500186168674,0.022094139622398867,3.6372179787686036,0.5898042173896954,0.16648634680981736,48,46
D4,4,51,Z3-west,0.017872422376629664,0.015805335773182605,0.32460696154021207,0.8911211258346983,0.19693513611652297,49,50
D4,4,52,Z3-west,0.011900411561291867,0.006747998885872353,1.1693972021372474,0.08918840053169053,0.13545135133686526,45,45
D4,4,53,Z3-west,0.047290388387823325,0.031254482292650265,3.6864430633213487,2.0281010945769036,0.49663859433571744,45,49
D4,4,54,Z3-west,0.10352300638399617,0.007872766562727673,12.668386584343125,2.562758138708772,13.483428288263289,41,61
D4,4,55,Z3-west,0.04027282617924592,0.027047891433278126,2.192102771709699,3.295921693992158,0.02596324452908239,41,41
D4,4,56,Z3-west,0.026875318785672026,0.015607655096080975,2.6530300086731415,1.215711894267959,0.4386663646003468,42,42
D4,4,57,Z3-west,0.059928461828051866,0.035492751762663366,6.147445990799582,0.33474099604067575,0.22960274146754478,43,43
D4,4,58,Z3-west,0.050592457108112956,0.04677771196527486,2.480690014932293,1.1153418229802239,0.546469324389439,42,41
D4,4,59,Z3-west,0.07143602942066611,0.01737978470541124,9.04288984803432,2.7753335386840035,0.7010008303933424,40,40
D4,4,60,Z3-west,0.0281718222517512,0.007824392538298142,3.163749247704885,1.8088185615131085,0.4095268984917541,42,42
D4,4,61,Z3-west,0.09882983283656101,0.09857461532244177,0.8319751051211313,0.2042132639184786,0.11763791767340373,42,42
D4,4,62,Z3-west,0.05820000488546053,0.04959338151137688,3.256719226657708,2.1265868123339624,0.6753397343875353,42,42
D4,4,63,Z3-west,0.06673588357439234,0.025904605003785552,8.684304971865203,0.5854554567599425,0.370465996575268,41,42
D4,4,64,Z4-center,0.08908586761317976,0.07855453588878647,1.9589098256932402,6.2499901154525,0.0698106737045132,52,53
D4,4,65,Z4-center,0.15291487692754924,0.016407247456947716,21.202294312905792,4.212471722831098,0.06613312755075272,51,61
D4,4,66,Z4-center,0.03170557932797381,0.01471596695735361,3.7597780825493885,2.0454150390311403,0.06635310581876243,55,58
D4,4,67,Z4-center,0.060202363074764585,0.010197792297860442,9.329000121052132,0.2662291817262714,0.11769316635649113,57,61
D4,4,68,Z4-center,0.04694081692507668,0.000627430056147571,4.698158495462025,5.885319014900318,0.22352780430077027,57,62
D4,4,69,Z4-center,0.0464307880421645,0.03653938660330164,3.7311719030668655,3.3224521842251358,0.05383407518402546,62,63
D4,4,70,Z4-center,0.03949609892802616,0.022671527599275987,5.459280216580396,1.254614602156181,0.13080294697243625,60,61
D4,4,71,Z4-center,0.039051982295049026,0.004119897796481142,4.69680656021896,4.5697388413344,0.05676514498096155,62,63
D4,4,72,Z4-center,0.07927100158587598,0.07043544538254709,4.288020948869786,5.176156504307761,0.05474615933503679,62,57
D4,4,73,Z4-center,0.06871518403687653,0.002250515263552577,9.433616564710604,5.5691199265313704,0.09398297552680986,66,67
D4,4,74,Z4-center,0.056220253679948526,0.028325449437197003,7.749447380347533,0.5941469638062711,0.08629566912827287,61,63
D4,4,75,Z4-center,0.02533282088834481,0.020467973280217877,0.9352501307388366,1.9180687020852552,8.680652262091319e-05,55,58
D4,4,76,Z4-center,0.03592568077742093,0.020676072816719626,3.6631375699401474,1.641002667701114,7.889414503507706e-06,55,55
D4,4,77,Z4-center,0.034952193077659226,0.008308964158759258,4.2940348995019235,1.38470194928558,2.3294933038914598e-05,54,55
D4,4,78,Z4-center,0.06970097003753097,0.048763508057102,4.727459254553395,4.946799543368617,0.0047471185894383885,58,53
D4,4,79,Z4-center,0.04327943331203717,0.0030431630117983555,5.3702226444752625,0.9695936568602405,0.03888045049975725,61,64
D5,0,0,Z0-south,0.055567982105274916,0.05406309984891805,0.9508524975753971,1.1976813289459711,0.0008645259216771965,61,61
D5,0,1,Z0-south,0.0801251743564953,0.03465588571025252,7.905031092906711,3.470154712230754,0.024957236670364213,62,59
D5,0,2,Z0-south,0.06214835041525296,0.030973357971634197,4.820041272766275,4.21356710640285,0.0,61,61
D5,0,3,Z0-south,0.04755637251707004,0.02593695656072159,4.723898913128124,1.6759947131409967,0.00020984282532327594,61,60
D5,0,4,Z0-south,0.05343174904473308,0.049571034971545636,0.5930061140049361,2.2444434687356005,0.00026433709287861497,58,59
D5,0,5,Z0-south,0.046008766254986816,0.013423514966049654,5.474636677045112,0.49770682794579457,0.0002070846768499795,59,60
D5,0,6,Z0-south,0.057603288427074684,0.009950759577272428,5.916919058232622,3.602970803317823,0.0001520527909386753,61,62
D5,0,7,Z0-south,0.042489525569131416,0.03497968326251638,1.9298626690931542,2.127010615342842,0.00024328424194720053,61,62
