condition,seed_index,time_index,zone,r_x,r_y,r_z
D0,4,17,Z1-east,-0.4461963338695414,-0.17606493816494884,-0.007915367107460991
D0,4,18,Z1-east,-0.43539051907473114,-0.1594977096038115,-0.013717130778743591
D0,4,19,Z1-east,-0.42191789514904054,-0.1405096673924776,-0.018458085444053474
D0,4,20,Z1-east,-0.4069804337193581,-0.12022046493261385,-0.02198362999496739
D0,4,21,Z1-east,-0.39204479141296766,-0.09964554178448659,-0.02429650796351024
D0,4,22,Z1-east,-0.3786259493641646,-0.07952663851608677,-0.02551836772986582
D0,4,23,Z1-east,-0.368046760536866,-0.060233745638747144,-0.025825714319781312
D0,4,24,Z1-east,-0.3612158140080153,-0.041761554587732716,-0.025381550486144988
D0,4,25,Z1-east,-0.3584677281219728,-0.02381915676497201,-0.02428460770587937
D0,4,26,Z1-east,-0.35950162114564144,-0.005987395149839259,-0.02255147948636327
D0,4,27,Z1-east,-0.36343573052147904,0.012099611402912047,-0.02013549625634714
D0,4,28,Z1-east,-0.36897233527847684,0.030598658740628393,-0.016973706640112995
D0,4,29,Z1-east,-0.3746428201290368,0.04937001705559041,-0.013044026847500056
D0,4,30,Z1-east,-0.3790842866601243,0.06798168747208755,-0.008411581770404908
D0,4,31,Z1-east,-0.3812918955302773,0.08580246730959806,-0.0032474690263750716
D0,4,32,Z2-north,-0.10215543600977828,-0.3807974664103644,0.002186862282901325
D0,4,33,Z2-north,-0.11648638753952478,-0.3777430215023515,0.007584210500998445
D0,4,34,Z2-north,-0.12849821067574485,-0.3728424506019532,0.012649630118617194
D0,4,35,Z2-north,-0.1382129973530859,-0.3672480047777136,0.01715177519038047
D0,4,36,Z2-north,-0.1459448966738226,-0.3623545089988537,0.020950227434470836
D0,4,37,Z2-north,-0.15219160668969767,-0.3595798423826436,0.023990398287129677
D0,4,38,Z2-north,-0.15747371101865903,-0.3601562070109734,0.026269513333250893
D0,4,39,Z2-north,-0.16216360656638476,-0.3649569199908802,0.02778782146352765
D0,4,40,Z2-north,-0.16634744845209376,-0.3743728554197221,0.028504750827725855
D0,4,41,Z2-north,-0.16975517596943712,-0.3882449959561092,0.028318287729874436
D0,4,42,Z2-north,-0.17177794048077089,-0.4058560528165578,0.027077848106820124
D0,4,43,Z2-north,-0.1715725731971811,-0.4259833466974907,0.02462905186764952
D0,4,44,Z2-north,-0.16823277156222316,-0.44701403542111895,0.020877129739965472
D0,4,45,Z2-north,-0.16099022850447708,-0.4671192774041302,0.01584821168002226
D0,4,46,Z2-north,-0.14939973401485496,-0.4844746938286697,0.00972713683972204
D0,4,47,Z2-north,-0.13346341167412623,-0.4975019539745906,0.0028570785122932207
D0,4,48,Z3-west,0.5050945294534781,-0.11366188833207813,-0.004301897992115888
D0,4,49,Z3-west,0.5067849729350771,-0.0908824207649408,-0.011245159427243134
D0,4,50,Z3-west,0.5028157852459112,-0.06626050883575063,-0.017506655004986937
D0,4,51,Z3-west,0.49409212954273984,-0.04097476968536995,-0.022729549232241464
D0,4,52,Z3-west,0.4820191699109926,-0.016047526852433158,-0.02670539623967083
D0,4,53,Z3-west,0.4682530317627469,0.0077986183270591924,-0.029373438168577737
D0,4,54,Z3-west,0.45441458451449446,0.03019455135207455,-0.03078458409235041
D0,4,55,Z3-west,0.4418234870676485,0.051080918824081806,-0.03104560959981484
D0,4,56,Z3-west,0.4313041093883174,0.07058630805484321,-0.030264460683643524
D0,4,57,Z3-west,0.4230972409201448,0.08886739377561176,-0.028515612829556947
D0,4,58,Z3-west,0.41688728079093673,0.10595972671325804,-0.025836091588202326
D0,4,59,Z3-west,0.4119304111389326,0.12168266934708344,-0.022251010102361857
D0,4,60,Z3-west,0.4072507973953581,0.13562514115958368,-0.017816428508743654
D0,4,61,Z3-west,0.40186264076998635,0.14721535717949474,-0.01266082323117157
D0,4,62,Z3-west,0.3949766482024326,0.15585412488550965,-0.007006747774648492
D0,4,63,Z3-west,0.3861583250127698,0.16107377534356582,-0.0011612988138287594
D0,4,64,Z4-center,-0.3045590734867969,0.27321634866312494,0.004524670551085297
D0,4,65,Z4-center,-0.29778531697803023,0.2629179942976143,0.009717034573669237
D0,4,66,Z4-center,-0.28809476545755386,0.2533459321604142,0.014159300518391094
D0,4,67,Z4-center,-0.2766859230339298,0.245266903748423,0.017713678792963927
D0,4,68,Z4-center,-0.264923918532863,0.23954902024972857,0.020368268340083207
D0,4,69,Z4-center,-0.25410056190985064,0.23708144728629132,0.022207592056173286
D0,4,70,Z4-center,-0.24520156767617785,0.2386791310696274,0.02335616071309854
D0,4,71,Z4-center,-0.2387258939246264,0.2449718776315179,0.023914036484138146
D0,4,72,Z4-center,-0.23459302224218578,0.25628531527141307,0.02390631028576351
D0,4,73,Z4-center,-0.23215831482462815,0.27253172352947796,0.02326398411606645
D0,4,74,Z4-center,-0.23033642859834225,0.2931370993323213,0.021843423298632203
D0,4,75,Z4-center,-0.2278111139692226,0.31703273421540434,0.0194787357319528
D0,4,76,Z4-center,-0.2232906087306198,0.34273204437042404,0.0160503923107973
D0,4,77,Z4-center,-0.21575598862138534,0.36849638905997106,0.011547809886404137
D0,4,78,Z4-center,-0.20464946527055128,0.3925707363347918,0.006105380249286085
D0,4,79,Z4-center,-0.1899625780555736,0.4134479640033072,0.0
D1,0,0,Z0-south,0.0,0.48203154992445907,0.0
D1,0,1,Z0-south,-0.023951374283316618,0.48003009579817135,0.006628276668852795
D1,0,2,Z0-south,-0.047752919215700906,0.48077717732678327,0.013065738057304044
D1,0,3,Z0-south,-0.06663702958883144,0.45085885346228416,0.0178829717603759
D1,0,4,Z0-south,-0.09413022120158265,0.48321622761373983,0.024563283903225708
D1,0,5,Z0-south,-0.10696071268968965,0.4461371899149075,0.0268808075751501
D1,0,6,Z0-south,-0.12725423808847258,0.4512270381209196,0.0304650922741585
D1,0,7,Z0-south,-0.1470606241609856,0.45823699435220744,0.03311363032203185
D1,0,8,Z0-south,-0.166535994503888,0.4681186514398621,0.03473690688387854
D1,0,9,Z0-south,-0.15984249228144476,0.41434044473364073,0.03031255729394311
D1,0,10,Z0-south,-0.17852258115653186,0.43511858477803633,0.030054157379989954
D1,0,11,Z0-south,-0.19126208894870655,0.44619030262352677,0.02768419429401292
D1,0,12,Z0-south,-0.204924674260488,0.4653321768570098,0.02435908849554247
D1,0,13,Z0-south,-0.20108297894500882,0.45174042588136487,0.01824971644809792
D1,0,14,Z0-south,-0.1877890720375588,0.42413997208059107,0.011346391286769064
D1,0,15,Z0-south,-0.18604323440054804,0.4293400150391573,0.005174546245725775
D1,0,16,Z1-east,-0.4195171776631694,-0.1749883694089711,-0.0012616193132308773
D1,0,17,Z1-east,-0.44903852827132673,-0.17718644173550335,-0.007965786643376438
D1,0,18,Z1-east,-0.4773672683677239,-0.174875158297628,-0.015039622965624888
D1,0,19,Z1-east,-0.41511598354706347,-0.13824445335956914,-0.018160515070822836
D1,0,20,Z1-east,-0.39584963854061384,-0.11693247057074962,-0.021382384179479352
D1,0,21,Z1-east,-0.3850908624393652,-0.09787807022184175,-0.023865546516284253
D1,0,22,Z1-east,-0.38517355989150404,-0.08090189939407544,-0.025959659018720105
D1,0,23,Z1-east,-0.3768173930721368,-0.06166912860054746,-0.026441146581511532
D1,0,24,Z1-east,-0.34233884281995763,-0.03957911508162728,-0.024055122410034935
D1,0,25,Z1-east,-0.36960005982604716,-0.02455886841323729,-0.025038774084263027
D1,0,26,Z1-east,-0.3583096896729412,-0.005967543877136106,-0.022476709814754914
D1,0,27,Z1-east,-0.3779241140829397,0.012581963016217834,-0.02093819882096204
D1,0,28,Z1-east,-0.3905025248866121,0.032384144701095186,-0.017964152501152242
D1,0,29,Z1-east,-0.3540602282088907,0.04665766582516806,-0.012327397922101024
D1,0,30,Z1-east,-0.3911809743468597,0.07015100250493256,-0.008679997743339385
D1,0,31,Z1-east,-0.354750786913439,0.07982989713133715,-0.0030214179899665794
D1,0,32,Z2-north,-0.09534436971310356,-0.355408344787131,0.0020410563955952643
D1,0,33,Z2-north,-0.11204472191568349,-0.363339551460123,0.007295021971953863
D1,0,34,Z2-north,-0.12348190416800442,-0.3582874462833636,0.012155814511763063
D1,0,35,Z2-north,-0.146273665436631,-0.38866613713537435,0.018152077401467404
D1,0,36,Z2-north,-0.14747599041435522,-0.36615593497006693,0.021170014236330248
D1,0,37,Z2-north,-0.16143085109223465,-0.381409206815156,0.025446806809978906
D1,0,38,Z2-north,-0.14328663431841854,-0.32770911663709534,0.023902847823649376
D1,0,39,Z2-north,-0.15775649774670317,-0.35503851169353395,0.027032633812952733
D1,0,40,Z2-north,-0.16988752676909447,-0.3823399702764714,0.02911136698731065
D1,0,41,Z2-north,-0.17618070138442576,-0.4029407368930883,0.02939018363218282
D1,0,42,Z2-north,-0.1658540972882292,-0.3918599156588978,0.026144055759983686
D1,0,43,Z2-north,-0.16676174981061953,-0.4140389513411138,0.0239384635264841
D1,0,44,Z2-north,-0.16771624623539672,-0.44564156756840656,0.020813030657711895
D1,0,45,Z2-north,-0.15966837828685176,-0.46328387867074383,0.01571808600560831
D1,0,46,Z2-north,-0.15853680736099918,-0.5141044708898744,0.01032203457055525
D1,0,47,Z2-north,-0.1360928393447547,-0.5073034822553649,0.002913367207473039
D1,0,48,Z3-west,0.525253387513767,-0.1181982547746725,-0.0044735913009044115
D1,0,49,Z3-west,0.5206878423457972,-0.09337564075981808,-0.011553653150161214
D1,0,50,Z3-west,0.5255587619867064,-0.06925755319176208,-0.018298502554866314
D1,0,51,Z3-west,0.49546758085334575,-0.04108883505353855,-0.022792823642845628
D1,0,52,Z3-west,0.467270397028114,-0.015556506279699178,-0.025888267277851984
D1,0,53,Z3-west,0.4536842757531514,0.007555979924503298,-0.02845954242244675
D1,0,54,Z3-west,0.4300402657516682,0.028574947482312485,-0.02913333148907049
D1,0,55,Z3-west,0.422346161150972,0.04882906999036962,-0.029676996399845113
D1,0,56,Z3-west,0.4235204221409976,0.06931244644795734,-0.029718282032565213
D1,0,57,Z3-west,0.4124055794827175,0.08662171596166757,-0.02779502368699638
D1,0,58,Z3-west,0.4226709038889658,0.10742974307287667,-0.026194524725785318
D1,0,59,Z3-west,0.4224797452241553,0.12479890232384983,-0.02282084746555757
D1,0,60,Z3-west,0.39474032174478624,0.1314588263556984,-0.017269119586417858
D1,0,61,Z3-west,0.41102470033002825,0.15057171762157773,-0.012949477126196207
D1,0,62,Z3-west,0.43443503219137036,0.17142403752206747,-0.007706725723886532
D1,0,63,Z3-west,0.4179260796944877,0.17432469303543052,-0.0012568343841901086
D1,0,64,Z4-center,-0.31257657352687973,0.2804087532803291,0.004643782242322647
D1,0,65,Z4-center,-0.3152735476882098,0.27835854922085645,0.010287693141282972
D1,0,66,Z4-center,-0.30526558792421055,0.268445678998463,0.015003213232553714
D1,0,67,Z4-center,-0.2705484554192026,0.23982637514395255,0.017320752659471417
D1,0,68,Z4-center,-0.28932682930475095,0.2616145755194094,0.022244448632272373
D1,0,69,Z4-center,-0.23708021924791667,0.2212010909373294,0.020720067496402317
D1,0,70,Z4-center,-0.22119933735061004,0.2153153674031353,0.021069878638029893
D1,0,71,Z4-center,-0.22793935242814317,0.2339031188969582,0.022833509597658175
D1,0,72,Z4-center,-0.2317381162313654,0.25316642247545423,0.02361537977010264
D1,0,73,Z4-center,-0.23079593220865005,0.2709324162519437,0.0231274632787144
D1,0,74,Z4-center,-0.23710452659170245,0.3017505028909489,0.022485260242511407
D1,0,75,Z4-center,-0.21571078767408447,0.30019334713104784,0.01844411080050512
D1,0,76,Z4-center,-0.23645822532157545,0.3629432130324639,0.01699689612161359
D1,0,77,Z4-center,-0.21766915745001336,0.3717639498332139,0.011650207553577818
D1,0,78,Z4-center,-0.22070008699791854,0.4233599904470059,0.006584224153194818
D1,0,79,Z4-center,-0.1869901150877511,0.40697848577922235,0.0
D1,1,0,Z0-south,0.0,0.4577621412996218,0.0
D1,1,1,Z0-south,-0.02393816140208238,0.4797652850791848,0.0066246201508017855
D1,1,2,Z0-south,-0.04513992492509722,0.4544695077635297,0.012350793306135088
D1,1,3,Z0-south,-0.06554163791943335,0.4434475532407074,0.017589008202707257
D1,1,4,Z0-south,-0.08464499603494624,0.4345239514820025,0.02208811412586842
D1,1,5,Z0-south,-0.10954360048292633,0.4569105128758646,0.027529925442937753
D1,1,6,Z0-south,-0.1327137317675583,0.47058569524274374,0.03177211340918662
D1,1,7,Z0-south,-0.1475861565291986,0.4598745392369694,0.03323196440814469
D1,1,8,Z0-south,-0.14750747032874675,0.41463107295994384,0.030767842572114512
D1,1,9,Z0-south,-0.170017015302599,0.4407146355596623,0.03224205556198956
D1,1,10,Z0-south,-0.1896697084876664,0.4622878215056352,0.03193076882586032
D1,1,11,Z0-south,-0.1988342715807122,0.4638552485553957,0.028780228413301412
D1,1,12,Z0-south,-0.1900188424533953,0.4314847976300358,0.02258725463805833
D1,1,13,Z0-south,-0.1864244179506751,0.4188094208747243,0.01691934734830025
D1,1,14,Z0-south,-0.208808697252719,0.4716148499058537,0.01261641669242608
D1,1,15,Z0-south,-0.20047293457113646,0.4626400579469938,0.005575889251211885
D1,1,16,Z1-east,-0.46728611187827607,-0.19491367485955613,-0.001405275433139952
D1,1,17,Z1-east,-0.45028681537882465,-0.17767900425946626,-0.007987930820639644
D1,1,18,Z1-east,-0.4456458310994935,-0.1632545639852485,-0.014040227975530284
D1,1,19,Z1-east,-0.42779108217451345,-0.14246559190995156,-0.0187150259274782
D1,1,20,Z1-east,-0.4120993483118831,-0.121732572742416,-0.0222601354852916
D1,1,21,Z1-east,-0.3472126178098267,-0.08825060343583402,-0.021518087520671747
D1,1,22,Z1-east,-0.3660610976199621,-0.07688751559187235,-0.024671530613133097
D1,1,23,Z1-east,-0.3873315957214145,-0.06338986051800011,-0.027178924557126338
D1,1,24,Z1-east,-0.3720742942263846,-0.04301694540063102,-0.026144543282078603
D1,1,25,Z1-east,-0.35087657477537926,-0.023314746305105105,-0.02377034054430527
D1,1,26,Z1-east,-0.3554101457910095,-0.005919252815415443,-0.022294821888450667
D1,1,27,Z1-east,-0.3460794920096226,0.01152178230199119,-0.019173905399338276
D1,1,28,Z1-east,-0.3673998026661216,0.030468249536026004,-0.01690136596659353
D1,1,29,Z1-east,-0.40396301602470785,0.053233800087503225,-0.014064874977741448
D1,1,30,Z1-east,-0.38908095498692563,0.06977440325026496,-0.008633399967627797
D1,1,31,Z1-east,-0.3667479765651218,0.0825296357960259,-0.0031235982415116492
D1,1,32,Z2-north,-0.10702516629786762,-0.39895000951760284,0.0022911095937727666
D1,1,33,Z2-north,-0.12477660991546324,-0.40462662322921306,0.008123971351405634
D1,1,34,Z2-north,-0.12240689587618148,-0.35516826879573216,0.012049988468003425
D1,1,35,Z2-north,-0.13413968722760705,-0.3564247461474026,0.016646290895191873
D1,1,36,Z2-north,-0.13730448380545435,-0.3409019427644735,0.019709905786742254
D1,1,37,Z2-north,-0.16181575721542696,-0.3823186162505381,0.025507480663152338
D1,1,38,Z2-north,-0.15795747433967983,-0.36126261621199374,0.026350213958958424
D1,1,39,Z2-north,-0.15949273861386448,-0.358946004457529,0.027330150328870984
D1,1,40,Z2-north,-0.1819963850289094,-0.4095915325022973,0.03118630105282283
D1,1,41,Z2-north,-0.16915188317987173,-0.38686521236301663,0.028217647388849798
D1,1,42,Z2-north,-0.17442107548254016,-0.41210093115120894,0.027494493037498735
D1,1,43,Z2-north,-0.17923833804218114,-0.44501603999350015,0.025729463876716485
D1,1,44,Z2-north,-0.1649291806322004,-0.43823601019275915,0.020467165047513447
D1,1,45,Z2-north,-0.1611816753001507,-0.46767476757075155,0.015867058099283238
D1,1,46,Z2-north,-0.13834332589499398,-0.44862088207970285,0.009007274816895228
D1,1,47,Z2-north,-0.1379284483543879,-0.5141459498468246,0.002952662464447142
D1,1,48,Z3-west,0.5071474941924712,-0.11412386888285853,-0.004319383124845588
D1,1,49,Z3-west,0.48165599742576504,-0.08637600828707559,-0.010687567251198793
D1,1,50,Z3-west,0.47906784962891225,-0.06313103210897797,-0.016679817566452426
D1,1,51,Z3-west,0.4864687260404854,-0.04034256531690006,-0.022378852439353558
D1,1,52,Z3-west,0.5039352296930493,-0.016777162891425168,-0.027919615708577483
D1,1,53,Z3-west,0.48415306133770386,0.008063428704425613,-0.030370844493616156
D1,1,54,Z3-west,0.39953237717472456,0.026547785415619363,-0.027066556580469303
D1,1,55,Z3-west,0.44349566577952393,0.05127424585974388,-0.031163108576192533
D1,1,56,Z3-west,0.4129499685669036,0.06758250862446064,-0.028976556948945742
D1,1,57,Z3-west,0.41128803728021257,0.08638698726725469,-0.027719704356863106
D1,1,58,Z3-west,0.4339487337466288,0.11029621519783428,-0.02689345476885574
D1,1,59,Z3-west,0.4334451609094998,0.12803804421532594,-0.023413160071263484
D1,1,60,Z3-west,0.38885488136581436,0.12949882115180567,-0.01701164304266367
D1,1,61,Z3-west,0.39727813876137086,0.1455359049681738,-0.012516386889881215
D1,1,62,Z3-west,0.4036691602828473,0.15928410959350536,-0.007160949902679903
D1,1,63,Z3-west,0.3604376328915935,0.150345199223213,-0.0010839486511715624
D1,1,64,Z4-center,-0.29321713785396275,0.2630416321298168,0.00435616950607387
D1,1,65,Z4-center,-0.28557073676635225,0.2521336045129473,0.009318460529037953
D1,1,66,Z4-center,-0.31780015625739,0.2794683780522076,0.015619263023031404
D1,1,67,Z4-center,-0.27846555913853477,0.24684445360130003,0.017827612678647853
D1,1,68,Z4-center,-0.2675903393314226,0.24196004637906332,0.02057327200541237
D1,1,69,Z4-center,-0.24399571195711955,0.2276533986688537,0.021324459866884027
D1,1,70,Z4-center,-0.24560760707011564,0.23907436969164592,0.023394837143394298
D1,1,71,Z4-center,-0.2520705263212542,0.25866565672167574,0.02525081659103834
D1,1,72,Z4-center,-0.25753820682098816,0.281352189842253,0.02624454991822245
D1,1,73,Z4-center,-0.2293723270805803,0.26926123958324966,0.02298480749181331
D1,1,74,Z4-center,-0.23694290496194848,0.30154481551434176,0.022469933228480565
D1,1,75,Z4-center,-0.23280409762009135,0.32398120670714414,0.019905655241517994
D1,1,76,Z4-center,-0.22864665033853426,0.3509531115279243,0.016435390898640767
D1,1,77,Z4-center,-0.22035790815545275,0.3763561511082181,0.011794116337648042
D1,1,78,Z4-center,-0.1894816928024543,0.36347501600887944,0.005652874701177479
D1,1,79,Z4-center,-0.18103163923075472,0.39401003832576,0.0
D1,2,0,Z0-south,0.0,0.44240788518829943,0.0
D1,2,1,Z0-south,-0.022727976114593762,0.4555109206901089,0.00628971482089602
D1,2,2,Z0-south,-0.048777982232810935,0.49109752866953893,0.013346206876671873
D1,2,3,Z0-south,-0.07085339106298094,0.4793862940121887,0.019014490881786195
D1,2,4,Z0-south,-0.09037451786248285,0.4639363749119212,0.02358323300993148
D1,2,5,Z0-south,-0.10721333688890111,0.44719089503248355,0.026944295769245397
D1,2,6,Z0-south,-0.12842867043971185,0.4553914230505174,0.03074625532607489
D1,2,7,Z0-south,-0.13387393438234196,0.4171476196532,0.03014438431894595
D1,2,8,Z0-south,-0.16712417006563096,0.4697719633955941,0.034859591470958406
D1,2,9,Z0-south,-0.1674677762613876,0.4341065501689011,0.03175861743868613
D1,2,10,Z0-south,-0.19019305338023063,0.4635633861290467,0.03201887358920885
D1,2,11,Z0-south,-0.18431609697616136,0.4299861804303319,0.026678798021340322
D1,2,12,Z0-south,-0.20701644320508783,0.47008205580636087,0.024607733930835263
D1,2,13,Z0-south,-0.21615320303423924,0.4855962474129245,0.01961744691380285
