condition,seed_index,time_index,zone,path_count,bounce_0,bounce_1,bounce_2,bounce_3,reconstruction_nrmse
D5,4,26,Z1-east,53,1,6,16,30,1.0717444354213512e-07
D5,4,27,Z1-east,53,1,6,16,30,1.4979775642132154e-07
D5,4,28,Z1-east,48,1,5,14,28,1.0313070220036025e-07
D5,4,29,Z1-east,45,1,5,13,26,1.215727110093212e-07
D5,4,30,Z1-east,46,1,6,13,26,8.932117623317026e-08
D5,4,31,Z1-east,50,1,6,14,29,9.932128364198434e-08
D5,4,32,Z2-north,65,1,6,19,39,8.641356430416636e-08
D5,4,33,Z2-north,62,1,6,18,37,1.0248499648923826e-07
D5,4,34,Z2-north,62,1,6,18,37,1.230883981406805e-07
D5,4,35,Z2-north,63,1,6,18,38,8.535151607702574e-08
D5,4,36,Z2-north,61,1,6,18,36,9.179321835972587e-08
D5,4,37,Z2-north,62,1,6,18,37,9.731719785577297e-08
D5,4,38,Z2-north,62,1,6,18,37,9.768953646016598e-08
D5,4,39,Z2-north,62,1,6,18,37,8.691080211065128e-08
D5,4,40,Z2-north,59,1,6,17,35,8.654964034349177e-08
D5,4,41,Z2-north,63,1,6,18,38,9.703703085506277e-08
D5,4,42,Z2-north,63,1,6,18,38,9.083143481802836e-08
D5,4,43,Z2-north,54,1,5,15,33,1.1140794242692209e-07
D5,4,44,Z2-north,63,1,6,18,38,9.067337458645852e-08
D5,4,45,Z2-north,62,1,6,18,37,7.718032435377609e-08
D5,4,46,Z2-north,64,1,6,19,38,9.986305116171934e-08
D5,4,47,Z2-north,62,1,6,18,37,1.0053265242504494e-07
D5,4,48,Z3-west,62,1,6,18,37,9.515586185671054e-08
D5,4,49,Z3-west,62,1,6,18,37,9.076124030116262e-08
D5,4,50,Z3-west,46,0,3,13,30,9.172109116661886e-08
D5,4,51,Z3-west,50,0,3,14,33,1.585871984843834e-07
D5,4,52,Z3-west,45,0,3,13,29,2.1993581356127834e-07
D5,4,53,Z3-west,49,0,3,14,32,1.4289015837221086e-07
D5,4,54,Z3-west,61,1,6,18,36,7.849028094142341e-08
D5,4,55,Z3-west,41,0,2,11,28,7.588894135324153e-08
D5,4,56,Z3-west,42,0,2,11,29,9.41033704293659e-08
D5,4,57,Z3-west,43,0,2,11,30,1.0928965821221936e-07
D5,4,58,Z3-west,31,0,1,7,23,1.6297471461257373e-07
D5,4,59,Z3-west,31,0,1,7,23,1.5082788706877182e-07
D5,4,60,Z3-west,42,0,2,11,29,1.5841587241993693e-07
D5,4,61,Z3-west,42,0,2,11,29,1.1687912149227486e-07
D5,4,62,Z3-west,42,0,2,11,29,3.881233965330466e-07
D5,4,63,Z3-west,42,0,2,11,29,1.2583871011884185e-07
D5,4,64,Z4-center,53,1,5,15,32,1.0064407263143949e-07
D5,4,65,Z4-center,61,1,6,18,36,9.74722595969979e-08
D5,4,66,Z4-center,58,1,6,17,34,9.20999596587535e-08
D5,4,67,Z4-center,61,1,6,17,37,1.0184846388483493e-07
D5,4,68,Z4-center,62,1,6,18,37,9.534920764053822e-08
D5,4,69,Z4-center,63,1,6,18,38,9.633085085170023e-08
D5,4,70,Z4-center,61,1,6,18,36,9.048312676895875e-08
D5,4,71,Z4-center,63,1,6,18,38,9.856617566583736e-08
D5,4,72,Z4-center,57,1,6,16,34,8.42520151422832e-08
D5,4,73,Z4-center,67,1,7,20,39,8.810975771211815e-08
D5,4,74,Z4-center,59,1,6,17,35,9.350171836786103e-08
D5,4,75,Z4-center,63,1,6,19,37,8.428524012060734e-08
D5,4,76,Z4-center,55,1,6,16,32,8.490918901316036e-08
D5,4,77,Z4-center,55,1,6,16,32,9.065412598374678e-08
D5,4,78,Z4-center,53,1,6,16,30,1.0746535394901002e-07
D5,4,79,Z4-center,64,1,6,18,39,1.0864049926340158e-07
